artist,firstName,gender,itemInSession,lastName,length,level,location,method,page,registration,sessionId,song,status,ts,userId
Down To The Bone,Sylvie,F,0,Cruz,333.76608,free,"Washington-Arlington-Alexandria, DC-VA-MD-WV",PUT,NextSong,1540270000000.0,182,Keep On Keepin' On,200,1541180000000.0,10
Three Drives,Sylvie,F,1,Cruz,411.6371,free,"Washington-Arlington-Alexandria, DC-VA-MD-WV",PUT,NextSong,1540270000000.0,182,Greece 2000,200,1541180000000.0,10
Sebastien Tellier,Sylvie,F,2,Cruz,377.73016,free,"Washington-Arlington-Alexandria, DC-VA-MD-WV",PUT,NextSong,1540270000000.0,182,Kilometer,200,1541180000000.0,10
Lonnie Gordon,Sylvie,F,3,Cruz,181.21098,free,"Washington-Arlington-Alexandria, DC-VA-MD-WV",PUT,NextSong,1540270000000.0,182,Catch You Baby (Steve Pitron & Max Sanna Radio Edit),200,1541180000000.0,10
Charttraxx Karaoke,Ava,F,0,Robinson,225.17506,free,"New Haven-Milford, CT",PUT,NextSong,1540930000000.0,207,Fireflies,200,1541180000000.0,50
Ska-P,Ava,F,1,Robinson,220.21178999999998,free,"New Haven-Milford, CT",PUT,NextSong,1540930000000.0,207,NiÃÂ±o Soldado,200,1541180000000.0,50
Dwight Yoakam,Ava,F,2,Robinson,239.3073,free,"New Haven-Milford, CT",PUT,NextSong,1540930000000.0,207,You're The One,200,1541180000000.0,50
Radiohead,Ayleen,F,0,Wise,130.82076999999998,free,"Columbia, SC",PUT,NextSong,1541090000000.0,70,Pop Is Dead,200,1541180000000.0,71
Scouting for Girls,Ayleen,F,1,Wise,201.1424,free,"Columbia, SC",PUT,NextSong,1541090000000.0,70,The Mountains Of Navaho,200,1541180000000.0,71
Alliance Ethnik,Ayleen,F,2,Wise,195.94404,free,"Columbia, SC",PUT,NextSong,1541090000000.0,70,SinceritÃÂ© Et Jalousie,200,1541180000000.0,71
OutKast,Ayleen,F,3,Wise,227.52607999999998,free,"Columbia, SC",PUT,NextSong,1541090000000.0,70,Ova Da Wudz,200,1541180000000.0,71
Bloodhound Gang,Kaleb,M,0,Cook,260.20526,free,"Yuba City, CA",PUT,NextSong,1540680000000.0,53,Uhn Tiss Uhn Tiss Uhn Tiss,200,1541190000000.0,54
Rammstein,Isaac,M,0,Valdez,228.46649,free,"Saginaw, MI",PUT,NextSong,1541080000000.0,112,Adios,200,1541190000000.0,3
Gershon Kingsley,Isaac,M,1,Valdez,146.57261,free,"Saginaw, MI",PUT,NextSong,1541080000000.0,112,Pop Corn,200,1541190000000.0,3
The Rakes,Isaac,M,2,Valdez,150.59546,free,"Saginaw, MI",PUT,NextSong,1541080000000.0,112,Strasbourg,200,1541190000000.0,3
Mynt,Celeste,F,2,Williams,166.94812,free,"Klamath Falls, OR",PUT,NextSong,1541080000000.0,52,Playa Haters,200,1541210000000.0,53
Taylor Swift,Celeste,F,3,Williams,230.47791,free,"Klamath Falls, OR",PUT,NextSong,1541080000000.0,52,You Belong With Me,200,1541210000000.0,53
Amy Winehouse,Celeste,F,4,Williams,229.85098,free,"Klamath Falls, OR",PUT,NextSong,1541080000000.0,52,Valerie,200,1541210000000.0,53
Jimmy Eat World,Celeste,F,5,Williams,285.83137999999997,free,"Klamath Falls, OR",PUT,NextSong,1541080000000.0,52,Dizzy,200,1541210000000.0,53
Maldita Nerea,Anabelle,F,0,Simpson,241.162,free,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",PUT,NextSong,1541040000000.0,158,Supelicula,200,1541250000000.0,69
Fluke,Connar,M,0,Moreno,478.92852999999997,free,"Houston-The Woodlands-Sugar Land, TX",PUT,NextSong,1540820000000.0,168,Bermuda,200,1541260000000.0,62
Habib KoitÃÂ©,Jayden,M,0,Fox,285.1522,free,"New Orleans-Metairie, LA",PUT,NextSong,1541030000000.0,185,Din Din Wo,200,1541260000000.0,101
The Kooks,Sara,F,0,Johnson,132.25751,paid,"Winston-Salem, NC",PUT,NextSong,1540810000000.0,152,Eddie's Gun,200,1541260000000.0,95
Blues Traveler,Sara,F,1,Johnson,290.24608,paid,"Winston-Salem, NC",PUT,NextSong,1540810000000.0,152,Hook,200,1541260000000.0,95
Coldplay,Sara,F,2,Johnson,298.762,paid,"Winston-Salem, NC",PUT,NextSong,1540810000000.0,152,Shiver,200,1541260000000.0,95
Tom Petty And The Heartbreakers,Sara,F,3,Johnson,183.01342,paid,"Winston-Salem, NC",PUT,NextSong,1540810000000.0,152,The Wild One_ Forever,200,1541260000000.0,95
Girl Talk,Sara,F,4,Johnson,173.24363,paid,"Winston-Salem, NC",PUT,NextSong,1540810000000.0,152,Give and Go,200,1541260000000.0,95
Florence + The Machine,Sara,F,5,Johnson,258.55955,paid,"Winston-Salem, NC",PUT,NextSong,1540810000000.0,152,Cosmic Love,200,1541260000000.0,95
Three Drives,Sara,F,6,Johnson,411.6371,paid,"Winston-Salem, NC",PUT,NextSong,1540810000000.0,152,Greece 2000,200,1541260000000.0,95
Jonas Brothers,Sara,F,7,Johnson,192.36526,paid,"Winston-Salem, NC",PUT,NextSong,1540810000000.0,152,Sorry,200,1541260000000.0,95
Tevin Campbell,Sara,F,8,Johnson,293.04118,paid,"Winston-Salem, NC",PUT,NextSong,1540810000000.0,152,Round And Round (Soul Mix Edit),200,1541260000000.0,95
Sting,Sara,F,9,Johnson,257.12281,paid,"Winston-Salem, NC",PUT,NextSong,1540810000000.0,152,Windmills Of Your Mind,200,1541260000000.0,95
The Champs,Sara,F,10,Johnson,132.0224,paid,"Winston-Salem, NC",PUT,NextSong,1540810000000.0,152,Tequila,200,1541260000000.0,95
RÃÂ¶yksopp,Sara,F,11,Johnson,214.93506000000002,paid,"Winston-Salem, NC",PUT,NextSong,1540810000000.0,152,Poor Leno Jakatta Radio Mix,200,1541260000000.0,95
Avenged Sevenfold,Sara,F,12,Johnson,312.11057,paid,"Winston-Salem, NC",PUT,NextSong,1540810000000.0,152,Bat Country (Album Version),200,1541260000000.0,95
Sam Cooke,Sara,F,13,Johnson,122.04363000000001,paid,"Winston-Salem, NC",PUT,NextSong,1540810000000.0,152,Ain't Misbehavin,200,1541260000000.0,95
Apulanta,Sara,F,14,Johnson,219.53261,paid,"Winston-Salem, NC",PUT,NextSong,1540810000000.0,152,Hallaa,200,1541260000000.0,95
Era,Sara,F,15,Johnson,200.56771,paid,"Winston-Salem, NC",PUT,NextSong,1540810000000.0,152,Cathar Rhythm,200,1541260000000.0,95
Klaus Badelt,Sylvie,F,1,Cruz,128.62649,free,"Washington-Arlington-Alexandria, DC-VA-MD-WV",PUT,NextSong,1540270000000.0,210,Moonlight Serenade,200,1541260000000.0,10
Parov Stelar,Sara,F,16,Johnson,281.5473,paid,"Winston-Salem, NC",PUT,NextSong,1540810000000.0,152,KissKiss,200,1541260000000.0,95
Florence + The Machine,Lily,F,0,Koch,290.48118,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,199,Rabbit Heart (Raise It Up),200,1541260000000.0,15
De La Soul,Sara,F,17,Johnson,221.72689,paid,"Winston-Salem, NC",PUT,NextSong,1540810000000.0,152,Me_ Myself & I,200,1541260000000.0,95
Lil Wayne / T-Pain,Sara,F,18,Johnson,244.58404,paid,"Winston-Salem, NC",PUT,NextSong,1540810000000.0,152,Got Money,200,1541260000000.0,95
Cher,Lily,F,1,Koch,167.41832,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,199,Milord,200,1541260000000.0,15
Edge Of Dawn,Lily,F,2,Koch,253.72689,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,199,Losing Ground,200,1541260000000.0,15
The Black Keys,Sara,F,19,Johnson,223.84281000000001,paid,"Winston-Salem, NC",PUT,NextSong,1540810000000.0,152,Elevator,200,1541260000000.0,95
Smokie Norful,Lily,F,3,Koch,337.84118,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,199,I Need You Now (Build A Bridge Version),200,1541260000000.0,15
Adam Lambert,Sara,F,20,Johnson,227.39546,paid,"Winston-Salem, NC",PUT,NextSong,1540810000000.0,152,Whataya Want From Me,200,1541270000000.0,95
Pulp,Sara,F,21,Johnson,208.95302,paid,"Winston-Salem, NC",PUT,NextSong,1540810000000.0,152,Little Girl (With Blue Eyes),200,1541270000000.0,95
Alliance Ethnik,Lily,F,4,Koch,265.76934,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,199,Creil City,200,1541270000000.0,15
Tricky,Sara,F,22,Johnson,212.79302,paid,"Winston-Salem, NC",PUT,NextSong,1540810000000.0,152,Ponderosa,200,1541270000000.0,95
John Butler Trio,Lily,F,5,Koch,223.68607999999998,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,199,Betterman (full-length/album version),200,1541270000000.0,15
Culture Club,Sara,F,23,Johnson,282.48771,paid,"Winston-Salem, NC",PUT,NextSong,1540810000000.0,152,Believe (Demo),200,1541270000000.0,95
The Temper Trap,Lily,F,6,Koch,192.67873,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,199,Fader,200,1541270000000.0,15
La Mosca Tse-Tse,Sara,F,24,Johnson,195.082,paid,"Winston-Salem, NC",PUT,NextSong,1540810000000.0,152,Patadas En El Corazon,200,1541270000000.0,95
Cute Is What We Aim For,Lily,F,7,Koch,201.22077,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,199,Finger Twist & Split (Album Version),200,1541270000000.0,15
Jack Johnson,Sara,F,25,Johnson,236.72117999999998,paid,"Winston-Salem, NC",PUT,NextSong,1540810000000.0,152,Bubble Toes,200,1541270000000.0,95
Siriusmo,Lily,F,8,Koch,272.61342,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,199,Simple,200,1541270000000.0,15
Creedence Clearwater Revival,Sara,F,26,Johnson,312.89423999999997,paid,"Winston-Salem, NC",PUT,NextSong,1540810000000.0,152,Feelin' Blue,200,1541270000000.0,95
Alberto Plaza,Lily,F,9,Koch,271.3073,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,199,No Seas Cruel (vivo),200,1541270000000.0,15
Brand New,Sara,F,27,Johnson,188.49913999999998,paid,"Winston-Salem, NC",PUT,NextSong,1540810000000.0,152,Not The Sun,200,1541270000000.0,95
Sean Lennon,Lily,F,10,Koch,202.97098,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,199,Into The Sun,200,1541270000000.0,15
K-OS,Sara,F,28,Johnson,211.33016,paid,"Winston-Salem, NC",PUT,NextSong,1540810000000.0,152,EMCEE Murdah,200,1541270000000.0,95
Nana Caymmi,Lily,F,11,Koch,251.0624,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,199,Acercate Mas (2000 Digital Remaster),200,1541270000000.0,15
Casino Versus Japan,Sara,F,29,Johnson,86.30812,paid,"Winston-Salem, NC",PUT,NextSong,1540810000000.0,152,Moonlupe,200,1541270000000.0,95
the bird and the bee,Sara,F,30,Johnson,281.23382999999995,paid,"Winston-Salem, NC",PUT,NextSong,1540810000000.0,152,Ray Gun,200,1541270000000.0,95
Skyforger,Lily,F,12,Koch,38.94812,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,199,In the Yard of the Father's Son,200,1541270000000.0,15
Bryan Ferry,Lily,F,13,Koch,265.87383,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,199,Slave To Love (1999 Digital Remaster),200,1541270000000.0,15
The Black Keys,Sara,F,31,Johnson,196.91057,paid,"Winston-Salem, NC",PUT,NextSong,1540810000000.0,152,All Hands Against His Own,200,1541270000000.0,95
Foxy Shazam,Lily,F,14,Koch,201.74322,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,199,Wanna-be Angel (Album Version),200,1541270000000.0,15
The Ruts,Sara,F,32,Johnson,338.96443999999997,paid,"Winston-Salem, NC",PUT,NextSong,1540810000000.0,152,West One (Shine On Me),200,1541270000000.0,95
Old 97's,Lily,F,15,Koch,231.28771,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,199,Victoria (LP Version),200,1541270000000.0,15
Lonnie Gordon,Lily,F,16,Koch,181.21098,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,199,Catch You Baby (Steve Pitron & Max Sanna Radio Edit),200,1541270000000.0,15
Bon Iver,Sara,F,33,Johnson,220.70812,paid,"Winston-Salem, NC",PUT,NextSong,1540810000000.0,152,For Emma,200,1541270000000.0,95
Florence + The Machine,Lily,F,17,Koch,219.66322000000002,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,199,Dog Days Are Over (Radio Edit),200,1541270000000.0,15
Glen Washington,Sara,F,34,Johnson,193.82811999999998,paid,"Winston-Salem, NC",PUT,NextSong,1540810000000.0,152,One Of These Days,200,1541270000000.0,95
Mad Cobra,Lily,F,18,Koch,230.68688999999998,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,199,Flex,200,1541270000000.0,15
Dropout Year,Sara,F,35,Johnson,227.36934,paid,"Winston-Salem, NC",PUT,NextSong,1540810000000.0,152,This Notebook,200,1541270000000.0,95
Flogging Molly,Lily,F,19,Koch,260.75383,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,199,Punch Drunk Grinning Soul,200,1541270000000.0,15
Young Rebel Set,Sara,F,36,Johnson,248.55465,paid,"Winston-Salem, NC",PUT,NextSong,1540810000000.0,152,If I Was,200,1541270000000.0,95
Sneaker Pimps,Lily,F,20,Koch,260.91057,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,199,Spin Spin Sugar,200,1541270000000.0,15
Righteous Brothers,Sara,F,37,Johnson,215.90159,paid,"Winston-Salem, NC",PUT,NextSong,1540810000000.0,152,Unchained Melody,200,1541270000000.0,95
Me First And The Gimme Gimmes,Sara,F,38,Johnson,64.39138,paid,"Winston-Salem, NC",PUT,NextSong,1540810000000.0,152,Jonny's Blessing,200,1541270000000.0,95
Texas In July,Lily,F,21,Koch,190.69342,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,199,Aurora,200,1541270000000.0,15
Alice In Chains,Sara,F,39,Johnson,230.60852999999997,paid,"Winston-Salem, NC",PUT,NextSong,1540810000000.0,152,God Smack,200,1541270000000.0,95
10 Years,Lily,F,22,Koch,229.95546000000002,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,199,Wasteland,200,1541270000000.0,15
Juanes,Lily,F,23,Koch,233.40363,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,199,No Siento Penas,200,1541270000000.0,15
Cat Stevens,Sara,F,43,Johnson,200.202,paid,"Winston-Salem, NC",PUT,NextSong,1540810000000.0,152,Wild World,200,1541270000000.0,95
Passion Pit,Lily,F,24,Koch,174.75873,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,199,Sleepyhead,200,1541270000000.0,15
The Temper Trap,Sara,F,44,Johnson,192.67873,paid,"Winston-Salem, NC",PUT,NextSong,1540810000000.0,152,Fader,200,1541270000000.0,95
OneRepublic,Lily,F,25,Koch,224.67872999999997,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,199,Secrets,200,1541270000000.0,15
Diplo,Sara,F,45,Johnson,96.86159,paid,"Winston-Salem, NC",PUT,NextSong,1540810000000.0,152,Florida,200,1541270000000.0,95
Afro Celt Sound System,Sara,F,46,Johnson,425.01179,paid,"Winston-Salem, NC",PUT,NextSong,1540810000000.0,152,Even In My Dreams,200,1541270000000.0,95
PeterLicht,Lily,F,26,Koch,306.80771,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,199,Heiterkeit,200,1541270000000.0,15
M.A. Numminen,Sara,F,47,Johnson,166.55628000000002,paid,"Winston-Salem, NC",PUT,NextSong,1540810000000.0,152,TULENLIEKKI,200,1541270000000.0,95
Limp Bizkit,Sara,F,49,Johnson,214.5171,paid,"Winston-Salem, NC",PUT,NextSong,1540810000000.0,152,Rollin' (Air Raid Vehicle),200,1541270000000.0,95
Downhere,Sara,F,50,Johnson,230.71302000000003,paid,"Winston-Salem, NC",PUT,NextSong,1540810000000.0,152,In America (Album Version),200,1541270000000.0,95
Roots Manuva,Sara,F,51,Johnson,233.92607999999998,paid,"Winston-Salem, NC",PUT,NextSong,1540810000000.0,152,No Love,200,1541270000000.0,95
Lykke Li,Sara,F,52,Johnson,162.19383,paid,"Winston-Salem, NC",PUT,NextSong,1540810000000.0,152,Let It Fall,200,1541270000000.0,95
Plan B,Sara,F,53,Johnson,222.82404,paid,"Winston-Salem, NC",PUT,NextSong,1540810000000.0,152,Free,200,1541270000000.0,95
Octopus Project,Sara,F,54,Johnson,498.33750999999995,paid,"Winston-Salem, NC",PUT,NextSong,1540810000000.0,152,Hypnopaedia,200,1541270000000.0,95
OneRepublic,Sara,F,55,Johnson,224.67872999999997,paid,"Winston-Salem, NC",PUT,NextSong,1540810000000.0,152,Secrets,200,1541270000000.0,95
Gilberto Santa Rosa,Sara,F,56,Johnson,272.16934,paid,"Winston-Salem, NC",PUT,NextSong,1540810000000.0,152,La Sigo Amando Tanto,200,1541270000000.0,95
Eric Clapton,Sara,F,57,Johnson,271.80363,paid,"Winston-Salem, NC",PUT,NextSong,1540810000000.0,152,Tears In Heaven,200,1541270000000.0,95
ARRESTED DEVELOPMENT,Sara,F,58,Johnson,200.98567,paid,"Winston-Salem, NC",PUT,NextSong,1540810000000.0,152,Fountain Of Youth,200,1541270000000.0,95
Future Rock,Sara,F,60,Johnson,239.90812000000003,paid,"Winston-Salem, NC",PUT,NextSong,1540810000000.0,152,Gears,200,1541270000000.0,95
Steppenwolf,Sara,F,61,Johnson,208.14321999999999,paid,"Winston-Salem, NC",PUT,NextSong,1540810000000.0,152,Born To Be Wild,200,1541270000000.0,95
Jason Mraz & Colbie Caillat,Sara,F,62,Johnson,189.6224,paid,"Winston-Salem, NC",PUT,NextSong,1540810000000.0,152,Lucky (Album Version),200,1541270000000.0,95
Leonard Cohen,Sara,F,63,Johnson,298.57914,paid,"Winston-Salem, NC",PUT,NextSong,1540810000000.0,152,The Stranger Song,200,1541270000000.0,95
Bright Eyes,Ayla,F,0,Johnson,279.09179,free,"Santa Rosa, CA",PUT,NextSong,1540880000000.0,135,Kathy with a K's Song,200,1541280000000.0,63
The Smiths,Chloe,F,1,Cuevas,196.67546000000002,free,"San Francisco-Oakland-Hayward, CA",PUT,NextSong,1540940000000.0,195,The Boy With The Thorn In His Side,200,1541280000000.0,49
Quique Gonzalez,Chloe,F,2,Cuevas,214.20362999999998,free,"San Francisco-Oakland-Hayward, CA",PUT,NextSong,1540940000000.0,195,Cuando Eramos Reyes,200,1541280000000.0,49
Muse,Chloe,F,3,Cuevas,210.46812000000003,free,"San Francisco-Oakland-Hayward, CA",PUT,NextSong,1540940000000.0,195,Pink Ego Box,200,1541280000000.0,49
Sugarland,Cecilia,F,0,Owens,247.77097999999998,free,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1541030000000.0,5,Just Might (Make Me Believe),200,1541290000000.0,6
A Hope For Home,Cecilia,F,1,Owens,388.38812,free,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1541030000000.0,5,Absolution: Of Flight and Failure,200,1541290000000.0,6
Professor Longhair,Ann,F,0,Banks,214.20362999999998,free,"Salt Lake City, UT",PUT,NextSong,1540900000000.0,124,Mean Ol'World,200,1541290000000.0,99
Gary Hobbs,Jahiem,M,1,Miles,245.52444,free,"San Antonio-New Braunfels, TX",PUT,NextSong,1540820000000.0,42,En Mi Mundo,200,1541300000000.0,43
Lifehouse,Jahiem,M,2,Miles,203.59791,free,"San Antonio-New Braunfels, TX",PUT,NextSong,1540820000000.0,42,We'll Never Know,200,1541300000000.0,43
Olivia Ruiz,Jahiem,M,3,Miles,254.74567000000002,free,"San Antonio-New Braunfels, TX",PUT,NextSong,1540820000000.0,42,Cabaret Blanco,200,1541300000000.0,43
Jordan Rudess,Cecilia,F,1,Owens,1367.84934,free,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1541030000000.0,225,Tarkus,200,1541310000000.0,6
Deerhunter,Jayden,M,0,Graves,162.08934,paid,"Marinette, WI-MI",PUT,NextSong,1540660000000.0,128,Weird Era,200,1541310000000.0,25
Daughtry,Jayden,M,1,Graves,249.91302000000002,paid,"Marinette, WI-MI",PUT,NextSong,1540660000000.0,128,No Surprise,200,1541310000000.0,25
Vinylshakerz,Jayden,M,6,Graves,207.25506000000001,paid,"Marinette, WI-MI",PUT,NextSong,1540660000000.0,128,Club Tropicana,200,1541310000000.0,25
Barry Tuckwell/Academy of St Martin-in-the-Fields/Sir Neville Marriner,Jayden,M,7,Graves,277.15873,paid,"Marinette, WI-MI",PUT,NextSong,1540660000000.0,128,Horn Concerto No. 4 in E flat K495: II. Romance (Andante cantabile),200,1541310000000.0,25
Son House,Jayden,M,8,Graves,182.43873,paid,"Marinette, WI-MI",PUT,NextSong,1540660000000.0,128,Depot Blues,200,1541310000000.0,25
Jason Mraz & Colbie Caillat,Jayden,M,9,Graves,189.6224,paid,"Marinette, WI-MI",PUT,NextSong,1540660000000.0,128,Lucky (Album Version),200,1541310000000.0,25
The Romantics,Jayden,M,10,Graves,233.7171,paid,"Marinette, WI-MI",PUT,NextSong,1540660000000.0,128,Talking In Your Sleep,200,1541310000000.0,25
The Postal Service,Jayden,M,11,Graves,266.47465,paid,"Marinette, WI-MI",PUT,NextSong,1540660000000.0,128,Such Great Heights,200,1541310000000.0,25
Tweet,Jayden,M,12,Graves,281.80852999999996,paid,"Marinette, WI-MI",PUT,NextSong,1540660000000.0,128,Always Will (LP Version),200,1541310000000.0,25
Gang Starr/Inspectah Deck,Jayden,M,13,Graves,225.07057000000003,paid,"Marinette, WI-MI",PUT,NextSong,1540660000000.0,128,Above The Clouds (Edited),200,1541310000000.0,25
Kanye West,Jayden,M,14,Graves,164.38812,paid,"Marinette, WI-MI",PUT,NextSong,1540660000000.0,128,Coldest Winter,200,1541310000000.0,25
Shunza,Jayden,M,15,Graves,250.93178999999998,paid,"Marinette, WI-MI",PUT,NextSong,1540660000000.0,128,Nan Ni Wan,200,1541310000000.0,25
Erykah Badu,Jayden,M,16,Graves,286.9024,paid,"Marinette, WI-MI",PUT,NextSong,1540660000000.0,128,Back In The Day,200,1541310000000.0,25
Mariza,Maia,F,0,Burke,239.3073,free,"Houston-The Woodlands-Sugar Land, TX",PUT,NextSong,1540680000000.0,143,Vielas De Alfama,200,1541310000000.0,51
Asia 2001,Jayden,M,22,Graves,150.30812,paid,"Marinette, WI-MI",PUT,NextSong,1540660000000.0,128,Epilogue,200,1541310000000.0,25
Alejandro Sanz,Maia,F,1,Burke,230.24281000000002,free,"Houston-The Woodlands-Sugar Land, TX",PUT,NextSong,1540680000000.0,143,Non E_ Per Te_ Per Me,200,1541310000000.0,51
The Casualties,Jayden,M,23,Graves,131.23873,paid,"Marinette, WI-MI",PUT,NextSong,1540660000000.0,128,Fight For Your Life,200,1541310000000.0,25
Alliance Ethnik,Jayden,M,24,Graves,252.21178999999998,paid,"Marinette, WI-MI",PUT,NextSong,1540660000000.0,128,ReprÃÂ©sente,200,1541310000000.0,25
Hey Monday,Jayden,M,25,Graves,222.98077,paid,"Marinette, WI-MI",PUT,NextSong,1540660000000.0,128,Run_ Don't Walk,200,1541310000000.0,25
Silverchair,Jayden,M,26,Graves,213.13261,paid,"Marinette, WI-MI",PUT,NextSong,1540660000000.0,128,The Door,200,1541310000000.0,25
El DeBarge,Jayden,M,27,Graves,323.47382999999996,paid,"Marinette, WI-MI",PUT,NextSong,1540660000000.0,128,Love Always,200,1541310000000.0,25
Evanescence,Jayden,M,28,Graves,236.12036,paid,"Marinette, WI-MI",PUT,NextSong,1540660000000.0,128,Bring Me To Life,200,1541310000000.0,25
Ludovico Einaudi,Jayden,M,30,Graves,249.02485,paid,"Marinette, WI-MI",PUT,NextSong,1540660000000.0,128,The Snow Prelude No. 2,200,1541320000000.0,25
Caifanes,Jayden,M,31,Graves,210.88608,paid,"Marinette, WI-MI",PUT,NextSong,1540660000000.0,128,Ayer Me Dijo Un Ave,200,1541320000000.0,25
The xx,Jayden,M,32,Graves,188.55138,paid,"Marinette, WI-MI",PUT,NextSong,1540660000000.0,128,Basic Space,200,1541320000000.0,25
Swizz Beatz,Jayden,M,33,Graves,213.7073,paid,"Marinette, WI-MI",PUT,NextSong,1540660000000.0,128,Big Munny,200,1541320000000.0,25
